0,12452,9677,18721,0,14880,4,8249,15135,7275,2,0,1,8,5
2,12813,9569,19015,1,15301,1,8254,15595,7649,2,1,1,7,9
2,12924,9832,19580,1,15846,7,8533,15883,7484,4,2,1,7,11
0,13371,9631,19804,1,16526,5,9090,16542,7945,4,2,1,5,8
2,13884,9702,20776,2,17107,5,9379,16844,7959,4,1,1,7,9
2,14295,10364,21271,1,18023,6,9619,18022,8225,5,2,3,8,10
1,14806,10452,21933,3,18915,5,10234,18597,8409,4,5,1,12,13
4,15626,10398,23532,3,20016,5,10763,19638,8952,4,9,2,13,14
4,16628,10747,27010,2,21410,6,11542,20922,9983,7,12,3,12,19
3,18464,13695,30709,2,22891,9,12515,22473,12075,18,10,4,24,22
4,19858,14249,35947,6,24796,18,13661,24697,18672,10,12,1,18,31
13,21587,14549,46961,13,26908,23,14811,26983,22263,21,25,10,38,25
10,23976,16673,1.0822e+05,12,30321,38,16621,29751,24283,32,44,8,43,46
13,27374,17354,5.7157e+05,5960,37862,63,19518,34967,27132,1220,72,75,68,5662
35,32715,18399,1.194e+06,5.3463e+05,3.4027e+05,12240,3.831e+05,2.5342e+05,1.5421e+05,1.5132e+05,12592,72018,17556,97002
7720,1.2056e+05,7.2222e+05,4.1678e+06,8.2317e+06,4.4593e+06,3.172e+06,1.1398e+07,4.0878e+06,5.9509e+06,3.9831e+06,2.0578e+06,3.2137e+06,2.7091e+06,2.2587e+06
6.4947e+06,1.2582e+07,3.9585e+07,1.4622e+08,1.4221e+08,4.6166e+07,6.5354e+07,2.375e+08,1.3065e+08,2.0584e+08,1.3719e+08,1.4116e+08,1.4501e+08,1.3686e+08,7.7957e+07
1.99e+07,1.3427e+08,2.3346e+08,2.0986e+08,2.0955e+08,2.216e+08,2.5372e+08,1.6955e+08,2.5961e+08,2.4359e+08,1.9993e+08,3.0651e+08,2.7167e+08,2.9175e+08,2.3263e+08
8.22e+07,2.0789e+08,9.9888e+07,4.5757e+07,2.831e+07,4.4578e+07,4.3633e+07,3.3438e+07,4.1666e+07,3.6227e+07,2.5828e+07,6.1196e+07,3.0955e+07,3.2465e+07,5.4673e+07
1.6145e+08,8.4254e+07,2.225e+07,2.1532e+07,1.6865e+07,2.0134e+07,1.9697e+07,2.3322e+07,2.8068e+07,1.7236e+07,1.6551e+07,2.6301e+07,1.7793e+07,2.2214e+07,1.8827e+07
7.801e+07,3.1627e+07,1.7621e+07,1.4652e+07,1.1958e+07,1.3295e+07,1.3344e+07,1.9682e+07,2.136e+07,1.1804e+07,1.3497e+07,1.7216e+07,1.2668e+07,1.9651e+07,1.2886e+07
5.4383e+07,1.9892e+07,1.516e+07,1.0907e+07,9.2312e+06,9.489e+06,1.0016e+07,1.7793e+07,1.7527e+07,8.6398e+06,1.1942e+07,1.3233e+07,1.0009e+07,1.85e+07,9.7739e+06
3.3708e+07,1.3623e+07,1.3997e+07,8.7684e+06,8.4564e+06,7.6094e+06,8.5484e+06,1.6672e+07,1.6247e+07,7.226e+06,1.106e+07,1.1154e+07,8.6855e+06,1.7375e+07,8.0565e+06
1.759e+07,1.0689e+07,1.3828e+07,7.6997e+06,8.2073e+06,6.6341e+06,8.1339e+06,1.6511e+07,1.5223e+07,6.7962e+06,1.0206e+07,9.9583e+06,7.8826e+06,1.6783e+07,7.1772e+06
9.4093e+06,9.3499e+06,1.3353e+07,7.0822e+06,8.07e+06,5.9629e+06,8.1349e+06,1.6521e+07,1.3666e+07,6.6408e+06,9.6504e+06,9.2041e+06,7.5357e+06,1.6127e+07,6.5558e+06
6.8757e+06,8.8419e+06,1.2709e+07,6.6247e+06,7.6157e+06,5.4579e+06,8.054e+06,1.61e+07,1.2606e+07,6.394e+06,9.0697e+06,8.5257e+06,7.4014e+06,1.5486e+07,6.1083e+06
6.1641e+06,8.5221e+06,1.2242e+07,6.2856e+06,7.1953e+06,5.0528e+06,7.8423e+06,1.5254e+07,1.1623e+07,6.2871e+06,8.5912e+06,8.0621e+06,7.1369e+06,1.4771e+07,5.8474e+06
5.9294e+06,8.1345e+06,1.1462e+07,5.9783e+06,6.9636e+06,4.7159e+06,7.7306e+06,1.4439e+07,1.0512e+07,6.3025e+06,8.3285e+06,7.6229e+06,6.8931e+06,1.4123e+07,5.7139e+06
5.9198e+06,7.7558e+06,1.0731e+07,5.7451e+06,6.7873e+06,4.4986e+06,7.5724e+06,1.3893e+07,1.0121e+07,6.2925e+06,8.0842e+06,7.3119e+06,6.7456e+06,1.3597e+07,5.6239e+06
5.9207e+06,7.4434e+06,1.0061e+07,5.4662e+06,6.4919e+06,4.3061e+06,7.3393e+06,1.3548e+07,1.0127e+07,6.2796e+06,7.8774e+06,7.041e+06,6.6838e+06,1.3501e+07,5.5242e+06
5.7772e+06,7.2263e+06,9.5678e+06,5.3157e+06,6.3424e+06,4.1571e+06,7.1763e+06,1.3132e+07,9.7763e+06,6.2663e+06,7.6718e+06,6.7712e+06,6.6067e+06,1.3246e+07,5.4146e+06
5.5336e+06,7.069e+06,9.2627e+06,5.2601e+06,6.2992e+06,4.0509e+06,7.1055e+06,1.2549e+07,9.3308e+06,6.2756e+06,7.5834e+06,6.4712e+06,6.4997e+06,1.301e+07,5.2802e+06
5.2661e+06,6.8672e+06,9.2213e+06,5.2585e+06,6.1904e+06,3.9339e+06,6.9877e+06,1.2212e+07,9.0271e+06,6.1724e+06,7.4985e+06,6.2616e+06,6.3411e+06,1.2661e+07,5.1588e+06
4.9856e+06,6.6173e+06,9.2744e+06,5.1788e+06,6.0354e+06,3.8059e+06,6.7883e+06,1.1713e+07,8.8648e+06,6.0217e+06,7.3167e+06,6.1646e+06,6.2687e+06,1.2185e+07,5.0737e+06
4.7427e+06,6.3793e+06,9.396e+06,5.0593e+06,5.9065e+06,3.7072e+06,6.6312e+06,1.1061e+07,8.5761e+06,5.9777e+06,7.3261e+06,6.137e+06,6.1893e+06,1.1797e+07,5.0095e+06
4.5361e+06,6.2403e+06,9.7241e+06,4.8599e+06,5.7382e+06,3.6293e+06,6.5758e+06,1.0595e+07,8.1252e+06,5.9368e+06,7.2411e+06,6.1318e+06,6.0808e+06,1.1495e+07,4.9781e+06
4.4409e+06,6.1442e+06,1.0183e+07,4.6448e+06,5.5175e+06,3.5619e+06,6.5512e+06,1.0388e+07,7.5781e+06,5.8979e+06,7.1419e+06,6.1291e+06,6.0383e+06,1.131e+07,4.9363e+06
4.3773e+06,6.0933e+06,1.0558e+07,4.4642e+06,5.3217e+06,3.4979e+06,6.5662e+06,1.0071e+07,7.1907e+06,5.8556e+06,7.1397e+06,6.1336e+06,6.0485e+06,1.1265e+07,4.9078e+06
4.3123e+06,6.0535e+06,1.0697e+07,4.3302e+06,5.2452e+06,3.4725e+06,6.6156e+06,9.7741e+06,6.9482e+06,5.8034e+06,7.1956e+06,6.133e+06,6.0798e+06,1.1177e+07,4.8715e+06
4.2201e+06,6.0675e+06,1.0686e+07,4.1921e+06,5.2266e+06,3.4549e+06,6.6503e+06,9.4948e+06,6.7107e+06,5.7933e+06,7.3069e+06,6.1189e+06,6.1389e+06,1.1019e+07,4.8592e+06
4.1144e+06,6.0692e+06,1.0589e+07,4.0216e+06,5.2168e+06,3.4506e+06,6.6803e+06,9.2116e+06,6.4625e+06,5.81e+06,7.291e+06,6.088e+06,6.1801e+06,1.0892e+07,4.8488e+06
4.023e+06,6.102e+06,1.028e+07,3.8515e+06,5.1697e+06,3.4630e+06,6.5661e+06,8.9169e+06,6.2417e+06,5.9047e+06,7.1368e+06,6.056e+06,6.1829e+06,1.0815e+07,4.8277e+06
3.9606e+06,6.0737e+06,9.9258e+06,3.712e+06,5.1154e+06,3.4727e+06,6.439e+06,8.6646e+06,6.0893e+06,5.9866e+06,6.9255e+06,6.0031e+06,6.16e+06,1.0681e+07,4.8177e+06
3.9113e+06,5.9459e+06,9.5489e+06,3.6033e+06,5.073e+06,3.4652e+06,6.2833e+06,8.3261e+06,5.9416e+06,6.0607e+06,6.7882e+06,5.9497e+06,6.159e+06,1.0383e+07,4.795e+06
3.8834e+06,5.9189e+06,9.0416e+06,3.5105e+06,5.0284e+06,3.4709e+06,6.2058e+06,7.843e+06,5.7572e+06,6.1229e+06,6.7082e+06,5.8983e+06,6.1438e+06,9.9513e+06,4.7662e+06
3.859e+06,5.8796e+06,8.4434e+06,3.4479e+06,5.0044e+06,3.4954e+06,6.1513e+06,7.4024e+06,5.5511e+06,6.1872e+06,6.6658e+06,5.8664e+06,6.1217e+06,9.4546e+06,4.6951e+06
3.8893e+06,5.8831e+06,7.9857e+06,3.4208e+06,5.0322e+06,3.5239e+06,6.1806e+06,7.0891e+06,5.3435e+06,6.2297e+06,6.6419e+06,5.8514e+06,6.0984e+06,9.0554e+06,4.636e+06
3.9618e+06,5.9077e+06,7.5678e+06,3.3759e+06,5.0666e+06,3.5677e+06,6.1853e+06,6.7714e+06,5.144e+06,6.2305e+06,6.634e+06,5.8283e+06,6.0284e+06,8.6944e+06,4.582e+06
4.0045e+06,5.8903e+06,7.2578e+06,3.3132e+06,5.0672e+06,3.6079e+06,6.1502e+06,6.4293e+06,4.9833e+06,6.1888e+06,6.5958e+06,5.7871e+06,5.9307e+06,8.3079e+06,4.5311e+06
4.03e+06,5.887e+06,7.0722e+06,3.2784e+06,5.0925e+06,3.6379e+06,6.1563e+06,6.041e+06,4.8371e+06,6.1115e+06,6.5302e+06,5.7469e+06,5.8433e+06,7.9576e+06,4.4902e+06
4.0518e+06,5.8935e+06,6.9363e+06,3.2763e+06,5.1552e+06,3.6609e+06,6.1995e+06,5.6919e+06,4.7091e+06,6.0662e+06,6.4499e+06,5.7158e+06,5.7549e+06,7.5794e+06,4.4613e+06
4.095e+06,5.8607e+06,6.7248e+06,3.2554e+06,5.2138e+06,3.6788e+06,6.1951e+06,5.3062e+06,4.5857e+06,5.9464e+06,6.3844e+06,5.6737e+06,5.6555e+06,7.1143e+06,4.4292e+06
4.1232e+06,5.8485e+06,6.5523e+06,3.2291e+06,5.2442e+06,3.6918e+06,6.1837e+06,4.953e+06,4.4823e+06,5.8191e+06,6.2852e+06,5.6251e+06,5.5956e+06,6.6455e+06,4.4242e+06
4.1581e+06,5.8652e+06,6.362e+06,3.2352e+06,5.2871e+06,3.7095e+06,6.1348e+06,4.6753e+06,4.381e+06,5.7287e+06,6.1348e+06,5.5736e+06,5.5099e+06,6.192e+06,4.409e+06
4.1985e+06,5.8356e+06,6.149e+06,3.2348e+06,5.3162e+06,3.7249e+06,6.0726e+06,4.443e+06,4.2785e+06,5.6129e+06,5.9752e+06,5.5201e+06,5.4415e+06,5.8267e+06,4.3765e+06
4.2082e+06,5.766e+06,5.931e+06,3.2356e+06,5.3179e+06,3.7374e+06,6.0362e+06,4.2414e+06,4.1835e+06,5.514e+06,5.7923e+06,5.4644e+06,5.3838e+06,5.4682e+06,4.3357e+06
4.2188e+06,5.6738e+06,5.7354e+06,3.2615e+06,5.3053e+06,3.7394e+06,5.9435e+06,4.0916e+06,4.1099e+06,5.4372e+06,5.6488e+06,5.4229e+06,5.3285e+06,5.155e+06,4.2875e+06
4.2059e+06,5.6146e+06,5.5252e+06,3.2747e+06,5.2731e+06,3.738e+06,5.8643e+06,4.0014e+06,4.0406e+06,5.3841e+06,5.5011e+06,5.394e+06,5.2807e+06,4.8688e+06,4.2627e+06
4.2217e+06,5.572e+06,5.2958e+06,3.3078e+06,5.2343e+06,3.7443e+06,5.7814e+06,3.9078e+06,3.9744e+06,5.3693e+06,5.3113e+06,5.3606e+06,5.197e+06,4.6095e+06,4.2376e+06
4.2279e+06,5.5388e+06,5.0898e+06,3.336e+06,5.175e+06,3.759e+06,5.6587e+06,3.8183e+06,3.8892e+06,5.3597e+06,5.1209e+06,5.311e+06,5.1107e+06,4.3429e+06,4.2248e+06
4.2291e+06,5.4754e+06,4.8912e+06,3.3426e+06,5.1089e+06,3.7729e+06,5.5272e+06,3.7141e+06,3.8103e+06,5.3404e+06,4.9626e+06,5.2608e+06,5.0005e+06,4.093e+06,4.22e+06
4.2293e+06,5.4022e+06,4.6979e+06,3.3499e+06,5.045e+06,3.7636e+06,5.4324e+06,3.5931e+06,3.7279e+06,5.3337e+06,4.7837e+06,5.1965e+06,4.8611e+06,3.8718e+06,4.2037e+06
4.2331e+06,5.3379e+06,4.531e+06,3.3634e+06,4.9639e+06,3.7645e+06,5.3098e+06,3.4905e+06,3.652e+06,5.3142e+06,4.5752e+06,5.1271e+06,4.7288e+06,3.6779e+06,4.1906e+06
4.2236e+06,5.2404e+06,4.3753e+06,3.3683e+06,4.8843e+06,3.7675e+06,5.1814e+06,3.3943e+06,3.5705e+06,5.2816e+06,4.3687e+06,5.0534e+06,4.6062e+06,3.496e+06,4.1845e+06
4.2112e+06,5.1324e+06,4.2303e+06,3.3896e+06,4.7938e+06,3.7774e+06,5.0428e+06,3.3114e+06,3.5044e+06,5.2245e+06,4.1878e+06,4.9743e+06,4.5085e+06,3.319e+06,4.1829e+06
4.2311e+06,5.0141e+06,4.0731e+06,3.4091e+06,4.6919e+06,3.7853e+06,4.9129e+06,3.2343e+06,3.4375e+06,5.182e+06,4.0247e+06,4.8931e+06,4.4384e+06,3.1484e+06,4.1742e+06
4.2492e+06,4.888e+06,3.9134e+06,3.4233e+06,4.5892e+06,3.7953e+06,4.755e+06,3.1511e+06,3.3777e+06,5.1209e+06,3.8817e+06,4.8121e+06,4.3658e+06,2.9876e+06,4.1561e+06
4.2514e+06,4.74e+06,3.7536e+06,3.4215e+06,4.5054e+06,3.803e+06,4.5934e+06,3.073e+06,3.317e+06,5.0571e+06,3.7592e+06,4.7325e+06,4.3156e+06,2.8353e+06,4.144e+06
4.2163e+06,4.5917e+06,3.6054e+06,3.411e+06,4.4127e+06,3.8128e+06,4.428e+06,2.9911e+06,3.257e+06,4.9787e+06,3.6505e+06,4.6481e+06,4.2612e+06,2.6982e+06,4.1255e+06
4.1795e+06,4.4655e+06,3.4854e+06,3.3886e+06,4.3157e+06,3.8179e+06,4.316e+06,2.9032e+06,3.201e+06,4.8825e+06,3.5287e+06,4.5855e+06,4.1929e+06,2.569e+06,4.1105e+06
4.1419e+06,4.356e+06,3.3675e+06,3.3738e+06,4.231e+06,3.8059e+06,4.2229e+06,2.8147e+06,3.1537e+06,4.7986e+06,3.4242e+06,4.5247e+06,4.1372e+06,2.4471e+06,4.0753e+06
