56,311,603,192
250,405,590,404
258,331,603,291
266,439,591,317
131,630,585,304
544,582,595,247
551,611,590,271
559,587,593,254
79,534,590,255
652,540,589,274
660,551,589,261
55,493,592,261
87,550,589,257
110,527,592,261
439,545,589,282
447,587,590,269
455,580,590,273
464,568,589,267
50,684,589,484
67,757,588,416
587,765,588,432
872,888,588,448
471,630,583,540
749,759,591,314
303,614,595,245
311,703,592,241
451,678,598,172
