0.34,0.57476,0.76493,0.60985,0.90979,0.29628,1.3782,0.60985,1.0582,6.1882,0.44267,0.41065,0.34154,0.57299,0.73011,0.61854,0.91186,0.29485,1.3767,0.61854,1.0181,5.7461,0.44161,0.41523,0.34201,0.57223,0.74575,0.61663,0.91221,0.29457,1.3764,0.61663,1.0428,6.0448,0.44193,0.41488,0.34224,0.57238,0.70111,0.62396,0.9129,0.29382,1.3757,0.62396,0.97296,5.2469,0.44111,0.41808,0.34058,0.57394,0.73891,0.61455,0.91049,0.29527,1.3778,0.61455,1.0141,5.6538,0.44139,0.41396,0.34128,0.57265,0.7707,0.61003,0.91083,0.29492,1.3775,0.61003,1.0572,6.2057,0.44237,0.41217,0.34151,0.57281,0.72988,0.61689,0.91151,0.29423,1.3768,0.61689,0.99384,5.4765,0.44161,0.41519,0.34283,0.57106,0.72293,0.62071,0.91303,0.29332,1.3758,0.62071,1.0001,5.5441,0.44087,0.41798,0.34006,0.57485,0.7369,0.61207,0.90976,0.2954,1.3775,0.61207,1.0019,5.5145,0.4424,0.41283,0.34232,0.57181,0.71318,0.62176,0.91259,0.29379,1.3762,0.62176,0.98745,5.3872,0.4406,0.41796,0.34048,0.57441,0.72075,0.61506,0.91031,0.29483,1.377,0.61506,0.97084,5.1893,0.4424,0.41385,0.34315,0.57096,0.68562,0.62689,0.91371,0.29261,1.3751,0.62689,0.94419,4.9608,0.44028,0.42054,0.33945,0.57588,0.70918,0.61599,0.90945,0.29571,1.3777,0.61599,0.96697,5.1184,0.44159,0.41423,1.2983,0.27054,56
0.301,0.8211,0.45049,1.3878,0.30638,1.2328,3.48,1.3878,6.6506,52.924,0.52678,0.1602,0.29364,0.8404,0.41558,1.4599,0.30788,1.2065,3.4644,1.4599,6.0509,47.269,0.52153,0.19372,0.29487,0.83828,0.41797,1.4723,0.30786,1.2144,3.461,1.4723,5.9546,48.113,0.52254,0.18568,0.29186,0.84242,0.40596,1.5395,0.30521,1.2127,3.4703,1.5395,5.9363,46.029,0.51922,0.18935,0.3057,0.81447,0.4639,1.431,0.30522,1.1998,3.4686,1.431,6.2116,48.382,0.53101,0.1638,0.30515,0.81644,0.4668,1.4382,0.30592,1.2076,3.461,1.4382,6.0998,49.75,0.53074,0.16443,0.29874,0.82953,0.45468,1.5039,0.30381,1.2052,3.4667,1.5039,6.0847,47.9,0.52473,0.18019,0.29966,0.82591,0.44,1.464,0.30667,1.2114,3.4613,1.464,6.0193,48.731,0.52593,0.16906,0.30461,0.82053,0.47331,1.5261,0.30494,1.1721,3.4472,1.5261,5.6019,44.181,0.53027,0.19067,0.30003,0.82487,0.43841,1.4494,0.30643,1.2025,3.4661,1.4494,6.1198,47.66,0.52634,0.17208,0.30031,0.82742,0.46577,1.5759,0.30337,1.1699,3.4499,1.5759,5.5811,43.03,0.52593,0.20176,0.29524,0.83402,0.42844,1.529,0.30433,1.2096,3.4687,1.529,6.0012,46.85,0.52155,0.17863,0.30669,0.81549,0.47091,1.5145,0.30412,1.1662,3.456,1.5145,5.7205,43.163,0.53203,0.18551,1.1305,0.15257,250
0.24136,0.73442,1.4287,0.33848,0.48418,0.4648,2.3873,0.33848,0.18828,12.575,0.34071,0.28053,0.23964,0.74045,1.4075,0.35098,0.4835,0.45836,2.3861,0.35098,0.1333,11.197,0.341,0.28927,0.24537,0.72741,1.4603,0.32855,0.48471,0.46134,2.3849,0.32855,0.27489,13.456,0.34753,0.27357,0.24462,0.72973,1.4419,0.34088,0.48521,0.45841,2.385,0.34088,0.17663,11.783,0.34784,0.27925,0.24149,0.73431,1.4315,0.33946,0.48335,0.46227,2.3901,0.33946,0.22208,12.86,0.33973,0.28246,0.24697,0.71922,1.48,0.31729,0.48494,0.46654,2.388,0.31729,0.3596,15.119,0.34585,0.26524,0.24193,0.7329,1.426,0.3447,0.48577,0.46445,2.387,0.3447,0.1703,12.074,0.34212,0.28255,0.24413,0.73022,1.4519,0.33175,0.48484,0.46229,2.3851,0.33175,0.26286,13.343,0.34557,0.27634,0.24357,0.72629,1.449,0.33862,0.48305,0.45813,2.3952,0.33862,0.23264,13.226,0.33911,0.28212,0.23916,0.74156,1.4067,0.35095,0.48352,0.45939,2.3866,0.35095,0.15416,11.548,0.33966,0.29017,0.23961,0.7361,1.4036,0.36083,0.484,0.45691,2.3939,0.36083,0.10644,11.09,0.33592,0.29502,0.24323,0.73271,1.4295,0.34568,0.48542,0.45948,2.385,0.34568,0.14177,11.391,0.34582,0.28226,0.24195,0.73111,1.4283,0.34752,0.48151,0.45463,2.3974,0.34752,0.15219,11.962,0.33678,0.28767,1.0176,0.081582,258
0.077221,1.3813,0.15782,0.86694,0.16816,5.8988,6.8825,0.86694,78.898,1729.3,0.20806,0.26406,0.071356,1.4107,0.15711,0.91957,0.16617,5.8675,6.8761,0.91957,78.43,1698.9,0.1989,0.31797,0.076194,1.383,0.15763,0.87006,0.16618,5.8748,6.8811,0.87006,77.566,1700.9,0.20641,0.28795,0.068936,1.4292,0.15687,0.98097,0.16631,5.8414,6.8685,0.98097,77.859,1674,0.19639,0.33868,0.073311,1.4062,0.15768,0.98693,0.16903,5.8523,6.8739,0.98693,78.824,1701.6,0.20386,0.29237,0.081653,1.3608,0.15777,0.89505,0.16893,5.8923,6.8853,0.89505,79.123,1729.9,0.21415,0.22954,0.072546,1.4138,0.15641,0.99317,0.16911,5.885,6.873,0.99317,80.429,1722.3,0.20266,0.29217,0.073147,1.4107,0.15679,0.96199,0.16723,5.8585,6.8744,0.96199,77.51,1685,0.20348,0.30212,0.071652,1.3996,0.15929,1.0978,0.17097,5.7948,6.868,1.0978,77.312,1660.7,0.20028,0.31232,0.069364,1.4304,0.15635,1.0063,0.16729,5.852,6.8693,1.0063,78.129,1686,0.19722,0.3266,0.068084,1.4254,0.15805,1.1418,0.17108,5.8048,6.8607,1.1418,79.012,1671.8,0.19474,0.32948,0.067255,1.4454,0.15617,1.0595,0.16735,5.8255,6.8618,1.0595,77.999,1660.7,0.19467,0.3419,0.067065,1.4287,0.15963,1.187,0.17104,5.7489,6.8584,1.187,76.306,1626.7,0.19347,0.34463,1.0306,0.043959,266
0.6554,0.33897,3.5989,0.12384,0.92718,0.18617,1.1696,0.12384,1.7415,12.472,0.80142,0.096282,0.64552,0.35029,3.2606,0.14831,0.92859,0.18472,1.1685,0.14831,1.5286,9.6973,0.79536,0.11087,0.65369,0.34242,3.4795,0.13335,0.92808,0.18381,1.1669,0.13335,1.6767,12.091,0.80069,0.10297,0.65199,0.34559,3.3293,0.14415,0.92807,0.18138,1.1646,0.14415,1.5157,9.5014,0.79991,0.10876,0.64934,0.34798,3.2956,0.14546,0.92706,0.18403,1.1674,0.14546,1.5015,9.0226,0.79804,0.10786,0.65574,0.34236,3.4367,0.13542,0.92659,0.18425,1.1659,0.13542,1.6656,11.64,0.80226,0.10276,0.65346,0.34611,3.2415,0.14955,0.9268,0.1815,1.1632,0.14955,1.4885,9.031,0.80112,0.1094,0.65293,0.3451,3.328,0.144,0.92786,0.18213,1.1649,0.144,1.5307,9.761,0.80052,0.10713,0.64559,0.35384,3.0059,0.16486,0.92661,0.18278,1.1643,0.16486,1.3969,7.9486,0.79603,0.11765,0.6472,0.35009,3.1879,0.15339,0.92824,0.1831,1.1667,0.15339,1.4321,8.3244,0.79669,0.11129,0.64625,0.35394,2.8929,0.17261,0.92691,0.17982,1.1614,0.17261,1.298,6.8654,0.79665,0.12098,0.65075,0.3484,3.1482,0.15605,0.92779,0.18073,1.1629,0.15605,1.4227,8.2362,0.79936,0.11291,0.64075,0.35748,2.942,0.16932,0.92683,0.18303,1.1663,0.16932,1.3061,6.6497,0.79271,0.12011,1.3045,0.23402,131
0.94374,0.077532,16.154,0.025988,0.98844,0.043371,1.0263,0.025988,0.79125,7.7599,0.97135,0.01567,0.94317,0.078685,14.65,0.032823,0.98933,0.040931,1.025,0.032823,0.64232,5.6652,0.97106,0.0178,0.94553,0.075295,17.013,0.023619,0.98912,0.042448,1.0257,0.023619,0.80918,8.24,0.97227,0.014879,0.94036,0.082188,13.317,0.036741,0.98913,0.043138,1.0259,0.036741,0.67514,5.9588,0.9696,0.019212,0.94276,0.07924,14.491,0.032503,0.98863,0.042846,1.0258,0.032503,0.69277,6.0701,0.97084,0.017246,0.94569,0.074796,17.527,0.02096,0.98857,0.04323,1.0261,0.02096,0.86949,9.3169,0.97235,0.01421,0.94144,0.080837,14.01,0.034452,0.98886,0.042371,1.0256,0.034452,0.6852,6.3745,0.97016,0.018469,0.94439,0.077118,15.792,0.02841,0.98926,0.04188,1.0253,0.02841,0.74698,7.4056,0.97169,0.016338,0.94345,0.078462,14.367,0.033897,0.9889,0.040892,1.0246,0.033897,0.64859,5.8176,0.97121,0.018143,0.94298,0.079049,13.84,0.035547,0.98932,0.040874,1.0249,0.035547,0.60474,5.0495,0.97096,0.017933,0.94184,0.08028,12.392,0.040533,0.98918,0.039426,1.024,0.040533,0.53098,4.2677,0.97037,0.019861,0.94006,0.082548,12.462,0.040052,0.98932,0.042149,1.0253,0.040052,0.62214,5.404,0.96945,0.019891,0.94032,0.082293,11.72,0.042784,0.98866,0.041826,1.025,0.042784,0.56608,4.399,0.96958,0.02021,1.2223,0.17478,544
0.65186,0.30942,3.8419,0.064303,0.90243,0.22274,1.2049,0.064303,2.9931,31.502,0.79117,0.045988,0.65691,0.31375,3.6778,0.084375,0.90716,0.21969,1.1963,0.084375,2.8269,27.651,0.79672,0.053559,0.66174,0.30344,3.9122,0.062345,0.90708,0.21928,1.1973,0.062345,3.1288,34.157,0.79881,0.045412,0.64382,0.32738,3.5078,0.09807,0.90628,0.22216,1.2,0.09807,2.7121,25.52,0.78835,0.062625,0.64599,0.31974,3.6601,0.081219,0.90226,0.22366,1.2042,0.081219,2.8422,27.954,0.78833,0.053901,0.65811,0.30018,3.9919,0.050322,0.90277,0.22215,1.204,0.050322,3.1931,35.044,0.79476,0.040101,0.64616,0.3215,3.6216,0.086593,0.90391,0.22236,1.2027,0.086593,2.7273,25.537,0.78884,0.055627,0.65825,0.30973,3.7787,0.074483,0.90656,0.21982,1.1972,0.074483,2.9542,29.778,0.79705,0.04974,0.65443,0.31768,3.6534,0.087891,0.90708,0.21877,1.195,0.087891,2.8268,27.461,0.79558,0.057276,0.65512,0.31667,3.6002,0.09124,0.90654,0.22026,1.1964,0.09124,2.7361,25.428,0.79574,0.055177,0.65232,0.32376,3.4539,0.10699,0.90833,0.21873,1.1936,0.10699,2.5497,21.94,0.79496,0.062579,0.64184,0.33118,3.4,0.1085,0.9058,0.22237,1.1997,0.1085,2.5561,22.213,0.78738,0.065316,0.64048,0.33374,3.3532,0.11351,0.90492,0.22207,1.1986,0.11351,2.5376,21.985,0.78689,0.068659,1.2264,0.15623,551
0.92732,0.09205,15.608,0.025715,0.98382,0.046617,1.0325,0.025715,0.80385,8.4539,0.96273,0.018732,0.92832,0.091828,14.832,0.030622,0.98455,0.044201,1.031,0.030622,0.63998,5.4125,0.96327,0.020085,0.93011,0.088848,16.719,0.022311,0.98462,0.045026,1.0318,0.022311,0.75767,7.3516,0.9642,0.016866,0.92453,0.096434,13.698,0.034509,0.9851,0.045033,1.0317,0.034509,0.61827,5.0702,0.9613,0.022761,0.92648,0.09384,14.319,0.032381,0.9843,0.045082,1.0315,0.032381,0.65939,5.8431,0.96231,0.02111,0.92987,0.088759,16.833,0.020842,0.98443,0.046078,1.0322,0.020842,0.85247,9.5806,0.96406,0.016503,0.92731,0.09327,14.538,0.031102,0.98534,0.045075,1.0313,0.031102,0.70604,6.9988,0.96275,0.020559,0.92884,0.091022,15.791,0.026788,0.98484,0.044222,1.0313,0.026788,0.66871,5.8457,0.96354,0.018809,0.92965,0.090613,15.032,0.030542,0.98528,0.043087,1.0301,0.030542,0.62306,5.3044,0.96398,0.020062,0.92747,0.09307,14.121,0.033791,0.98467,0.043595,1.0308,0.033791,0.56685,4.2292,0.96284,0.021136,0.92967,0.091224,13.76,0.035389,0.98612,0.042349,1.0293,0.035389,0.55741,4.3777,0.964,0.021165,0.92469,0.096509,13.354,0.036234,0.98532,0.044199,1.0313,0.036234,0.5683,4.382,0.96139,0.023095,0.92556,0.095413,12.586,0.039764,0.98481,0.043063,1.0302,0.039764,0.51653,3.7147,0.96184,0.02391,1.2117,0.13276,559
0.1132,1.1481,0.32854,0.36182,0.27041,2.8548,4.4018,0.36182,28.299,586.89,0.18664,0.22667,0.10025,1.1873,0.3519,0.50682,0.26597,2.569,4.3494,0.50682,19.602,423.7,0.17426,0.29355,0.11155,1.1381,0.3566,0.38542,0.26857,2.6091,4.3207,0.38542,22.383,469.61,0.18136,0.25746,0.09969,1.1949,0.34897,0.57252,0.26655,2.5676,4.3361,0.57252,18.518,406.05,0.1732,0.29521,0.10472,1.1556,0.35387,0.4221,0.26364,2.627,4.3657,0.4221,21.565,460.52,0.17812,0.27928,0.11942,1.0693,0.35797,0.27501,0.2678,2.6919,4.3192,0.27501,25.483,519.43,0.18382,0.24151,0.10261,1.1708,0.34281,0.51692,0.26544,2.6964,4.3402,0.51692,22.681,467.33,0.17094,0.28974,0.097168,1.1726,0.35823,0.59621,0.26207,2.5543,4.3068,0.59621,19.62,410.08,0.15868,0.34142,0.11202,1.1302,0.38336,0.36765,0.27259,2.4172,4.2655,0.36765,17.24,374.27,0.18203,0.26064,0.091744,1.1993,0.36103,0.65123,0.25866,2.4813,4.3433,0.65123,17.001,376.7,0.15655,0.36271,0.10097,1.1787,0.37355,0.50377,0.27101,2.4109,4.2805,0.50377,15.585,345.98,0.17353,0.29619,0.090706,1.2132,0.34482,0.76912,0.2611,2.5704,4.3182,0.76912,17.722,382.77,0.15299,0.35064,0.10255,1.1751,0.37797,0.51104,0.26897,2.3643,4.3015,0.51104,13.525,318.49,0.1795,0.28985,1.1012,0.043196,79
0.12997,1.0966,0.36001,0.32154,0.32125,2.6081,3.8783,0.32154,19.699,375.56,0.2256,0.22527,0.11128,1.1708,0.34636,0.4887,0.32358,2.6226,3.9043,0.4887,17.824,353.14,0.20659,0.27656,0.1205,1.1301,0.35698,0.36195,0.32221,2.6089,3.8966,0.36195,19.512,373.53,0.21397,0.25,0.10647,1.1936,0.33841,0.57418,0.32056,2.636,3.9052,0.57418,16.801,337.54,0.20304,0.29141,0.12466,1.1164,0.3578,0.35445,0.31803,2.6079,3.8864,0.35445,19.214,367.49,0.22079,0.23846,0.14939,1.0057,0.37454,0.146,0.31678,2.5958,3.8786,0.146,22.118,409.71,0.24127,0.14206,0.12266,1.1267,0.35308,0.38573,0.31541,2.6261,3.8877,0.38573,19.142,367.81,0.2188,0.24837,0.1143,1.1613,0.34727,0.44918,0.32018,2.6346,3.9017,0.44918,18.774,370.39,0.21038,0.26853,0.11852,1.1317,0.35779,0.35944,0.31042,2.6077,3.9045,0.35944,19.481,370.45,0.21411,0.25839,0.1075,1.1896,0.34059,0.54948,0.32147,2.6336,3.9063,0.54948,17.094,346.96,0.20619,0.2866,0.10898,1.1747,0.34523,0.49597,0.30915,2.6308,3.9109,0.49597,17.795,351.82,0.20111,0.28776,0.10359,1.211,0.32975,0.65173,0.31844,2.6622,3.9115,0.65173,16.265,335.99,0.20242,0.29636,0.10455,1.1945,0.34125,0.56188,0.31158,2.6233,3.9119,0.56188,16.891,336.3,0.1993,0.30314,1.1647,0.097101,652
